CURVE,X,Y
1836,130,247.6
1836,140,264.1
1836,150,280.2
1836,160,296
1836,170,310.2
1836,180,322.6
1836,190,333.4
1836,200,343.1
1836,210,352.3
1836,220,360.7
1836,230,368.4
1836,240,375.4
1836,250,381.9
1836,260,387.5
1836,270,392.6
1836,280,397.3
1836,290,401.2
1614,99,0
1614,100,182
1614,110,206.7
1614,120,228.7
1614,130,247.6
1614,140,264.1
1614,150,280.2
1614,160,296
1614,170,310.2
1614,180,322.6
1614,190,333.4
1614,200,343.1
1614,210,352.3
1614,220,360.7
1614,230,368.4
1614,240,375.4
1614,250,381.9
1614,260,387.5
1614,270,392.6
1614,280,397.3
1614,290,401.2
1277,99,0
1277,100,182
1277,110,206.7
1277,120,228.7
1277,130,247.6
1277,140,264.1
1277,150,280.2
1277,160,296
1277,170,310.2
1277,180,322.6
1277,190,333.4
1277,200,343.1
1277,210,352.3
1277,220,360.7
1277,230,368.4
1277,240,375.4
1277,250,381.9
1277,260,387.5
1277,270,392.6
1277,280,397.3
1277,290,401.2
1802,99,0
1802,100,182
1802,110,206.7
1802,120,228.7
1802,130,247.6
1802,140,264.1
1802,150,280.2
1802,160,296
1802,170,310.2
1802,180,322.6
1802,190,333.4
1802,200,343.1
1802,210,352.3
1802,220,360.7
1802,230,368.4
1802,240,375.4
1802,250,381.9
1802,260,387.5
1802,270,392.6
1802,280,397.3
1802,290,401.2
872,99,0
872,100,182
872,110,206.7
872,120,228.7
872,130,247.6
872,140,264.1
872,150,280.2
872,160,296
872,170,310.2
872,180,322.6
872,190,333.4
872,200,343.1
872,210,352.3
872,220,360.7
872,230,368.4
872,240,375.4
872,250,381.9
872,260,387.5
872,270,392.6
872,280,397.3
872,290,401.2
531,99,0
531,100,182
531,110,206.7
531,120,228.7
531,130,247.6
531,140,264.1
531,150,280.2
531,160,296
531,170,310.2
531,180,322.6
531,190,333.4
531,200,343.1
531,210,352.3
531,220,360.7
531,230,368.4
531,240,375.4
531,250,381.9
531,260,387.5
531,270,392.6
531,280,397.3
531,290,401.2
298,99,0
298,100,182
298,110,206.7
298,120,228.7
298,130,247.6
298,140,264.1
298,150,280.2
298,160,296
298,170,310.2
298,180,322.6
298,190,333.4
298,200,343.1
298,210,352.3
298,220,360.7
298,230,368.4
298,240,375.4
298,250,381.9
298,260,387.5
298,270,392.6
298,280,397.3
298,290,401.2
1247,99,0
1247,100,222.7
1247,110,252
1247,120,278.1
1247,130,300.1
1247,140,320
1247,150,339.8
1247,160,358.6
1247,170,375.2
1247,180,389.5
1247,190,402.3
1247,200,414.1
1247,210,425.2
1247,220,435.2
1247,230,444.3
1247,240,452.7
1247,250,460.1
1247,260,466.9
1247,270,473.2
1247,280,478.4
1247,290,483.2
3299,99,0
3299,100,222.7
3299,110,252
3299,120,278.1
3299,130,300.1
3299,140,320
3299,150,339.8
3299,160,358.6
3299,170,375.2
3299,180,389.5
3299,190,402.3
3299,200,414.1
3299,210,425.2
3299,220,435.2
3299,230,444.3
3299,240,452.7
3299,250,460.1
3299,260,466.9
3299,270,473.2
3299,280,478.4
3299,290,483.2
2176,99,0
2176,100,222.7
2176,110,252
2176,120,278.1
2176,130,300.1
2176,140,320
2176,150,339.8
2176,160,358.6
2176,170,375.2
2176,180,389.5
2176,190,402.3
2176,200,414.1
2176,210,425.2
2176,220,435.2
2176,230,444.3
2176,240,452.7
2176,250,460.1
2176,260,466.9
2176,270,473.2
2176,280,478.4
2176,290,483.2
1034,99,0
1034,100,222.7
1034,110,252
1034,120,278.1
1034,130,300.1
1034,140,320
1034,150,339.8
1034,160,358.6
1034,170,375.2
1034,180,389.5
1034,190,402.3
1034,200,414.1
1034,210,425.2
1034,220,435.2
1034,230,444.3
1034,240,452.7
1034,250,460.1
1034,260,466.9
1034,270,473.2
1034,280,478.4
1034,290,483.2
3314,99,0
3314,100,222.7
3314,110,252
3314,120,278.1
3314,130,300.1
3314,140,320
3314,150,339.8
3314,160,358.6
3314,170,375.2
3314,180,389.5
3314,190,402.3
3314,200,414.1
3314,210,425.2
3314,220,435.2
3314,230,444.3
3314,240,452.7
3314,250,460.1
3314,260,466.9
3314,270,473.2
3314,280,478.4
3314,290,483.2
985,99,0
985,100,222.7
985,110,252
985,120,278.1
985,130,300.1
985,140,320
985,150,339.8
985,160,358.6
985,170,375.2
985,180,389.5
985,190,402.3
985,200,414.1
985,210,425.2
985,220,435.2
985,230,444.3
985,240,452.7
985,250,460.1
985,260,466.9
985,270,473.2
985,280,478.4
985,290,483.2
974,99,0
974,100,260.8
974,110,295.2
974,120,325.7
974,130,351.5
974,150,398.1
974,160,420.1
974,170,439.5
974,180,456.3
974,190,471.3
974,200,485.1
974,210,498.1
974,220,509.8
974,230,520.5
974,240,530.4
974,250,539
974,260,546.9
974,270,554.3
974,280,560.5
974,290,566
1981,99,0
1981,100,222.7
1981,110,252
1981,120,278.1
1981,130,300.1
1981,140,320
1981,150,339.8
1981,160,358.6
1981,170,375.2
1981,180,389.5
1981,190,402.3
1981,200,414.1
1981,210,425.2
1981,220,435.2
1981,230,444.3
1981,240,452.7
1981,250,460.1
1981,260,466.9
1981,270,473.2
1981,280,478.4
1981,290,483.2
2532,99,0
2532,100,222.7
2532,110,252
2532,120,278.1
2532,130,300.1
2532,140,320
2532,150,339.8
2532,160,358.6
2532,170,375.2
2532,180,389.5
2532,190,402.3
2532,200,414.1
2532,210,425.2
2532,220,435.2
2532,230,444.3
2532,240,452.7
2532,250,460.1
2532,260,466.9
2532,270,473.2
2532,280,478.4
2532,290,483.2
230,99,0
230,100,222.7
230,110,252
230,120,278.1
230,130,300.1
230,140,320
230,150,339.8
230,160,358.6
230,170,375.2
230,180,389.5
230,190,402.3
230,200,414.1
230,210,425.2
230,220,435.2
230,230,444.3
230,240,452.7
230,250,460.1
230,260,466.9
230,270,473.2
230,280,478.4
230,290,483.2
2562,99,0
2562,100,296.8
2562,110,338
2562,120,374.9
2562,130,405.9
2562,140,433
2562,150,459.3
2562,160,485.2
2562,170,508.5
2562,180,528.9
2562,190,546.5
2562,200,562.5
2562,210,577.5
2562,220,591.3
2562,230,603.9
2562,240,615.4
2562,250,626
2562,260,635.3
2562,270,643.6
2562,280,651.3
2562,290,657.7
2103,99,0
2103,100,296.8
2103,110,338
2103,120,374.9
2103,130,405.9
2103,140,433
2103,150,459.3
2103,160,485.2
2103,170,508.5
2103,180,528.9
2103,190,546.5
2103,200,562.5
2103,210,577.5
2103,220,591.3
2103,230,603.9
2103,240,615.4
2103,250,626
2103,260,635.3
2103,270,643.6
2103,280,651.3
2103,290,657.7
3103,99,0
3103,100,296.8
3103,110,338
3103,120,374.9
3103,130,405.9
3103,140,433
3103,150,459.3
3103,160,485.2
3103,170,508.5
3103,180,528.9
3103,190,546.5
3103,200,562.5
3103,210,577.5
3103,220,591.3
3103,230,603.9
3103,240,615.4
3103,250,626
3103,260,635.3
3103,270,643.6
3103,280,651.3
3103,290,657.7
2695,99,0
2695,100,296.8
2695,110,338
2695,120,374.9
2695,130,405.9
2695,140,433
2695,150,459.3
2695,160,485.2
2695,170,508.5
2695,180,528.9
2695,190,546.5
2695,200,562.5
2695,210,577.5
2695,220,591.3
2695,230,603.9
2695,240,615.4
2695,250,626
2695,260,635.3
2695,270,643.6
2695,280,651.3
2695,290,657.7
2464,99,0
2464,100,296.8
2464,110,338
2464,120,374.9
2464,130,405.9
2464,140,433
2464,150,459.3
2464,160,485.2
2464,170,508.5
2464,180,528.9
2464,190,546.5
2464,200,562.5
2464,210,577.5
2464,220,591.3
2464,230,603.9
2464,240,615.4
2464,250,626
2464,260,635.3
2464,270,643.6
2464,280,651.3
2464,290,657.7
1855,99,0
1855,100,296.8
1855,110,338
1855,120,374.9
1855,130,405.9
1855,140,433
1855,150,459.3
1855,160,485.2
1855,170,508.5
1855,180,528.9
1855,190,546.5
1855,200,562.5
1855,210,577.5
1855,220,591.3
1855,230,603.9
1855,240,615.4
1855,250,626
1855,260,635.3
1855,270,643.6
1855,280,651.3
1855,290,657.7
3510,99,0
3510,100,296.8
3510,110,338
3510,120,374.9
3510,130,405.9
3510,140,433
3510,150,459.3
3510,160,485.2
3510,170,508.5
3510,180,528.9
3510,190,546.5
3510,200,562.5
3510,210,577.5
3510,220,591.3
3510,230,603.9
3510,240,615.4
3510,250,626
3510,260,635.3
3510,270,643.6
3510,280,651.3
3510,290,657.7
551,99,0
551,100,296.8
551,110,338
551,120,374.9
551,130,405.9
551,140,433
551,150,459.3
551,160,485.2
551,170,508.5
551,180,528.9
551,190,546.5
551,200,562.5
551,210,577.5
551,220,591.3
551,230,603.9
551,240,615.4
551,250,626
551,260,635.3
551,270,643.6
551,280,651.3
551,290,657.7
2294,99,0
2294,100,296.8
2294,110,338
2294,120,374.9
2294,130,405.9
2294,140,433
2294,150,459.3
2294,160,485.2
2294,170,508.5
2294,180,528.9
2294,190,546.5
2294,200,562.5
2294,210,577.5
2294,220,591.3
2294,230,603.9
2294,240,615.4
2294,250,626
2294,260,635.3
2294,270,643.6
2294,280,651.3
2294,290,657.7
1469,99,0
1469,100,296.8
1469,110,338
1469,120,374.9
1469,130,405.9
1469,140,433
1469,150,459.3
1469,160,485.2
1469,170,508.5
1469,180,528.9
1469,190,546.5
1469,200,562.5
1469,210,577.5
1469,220,591.3
1469,230,603.9
1469,240,615.4
1469,250,626
1469,260,635.3
1469,270,643.6
1469,280,651.3
1469,290,657.7
3038,99,0
3038,100,296.8
3038,110,338
3038,120,374.9
3038,130,405.9
3038,140,433
3038,150,459.3
3038,160,485.2
3038,170,508.5
3038,180,528.9
3038,190,546.5
3038,200,562.5
3038,210,577.5
3038,220,591.3
3038,230,603.9
3038,240,615.4
3038,250,626
3038,260,635.3
3038,270,643.6
3038,280,651.3
3038,290,657.7
3633,99,0
3633,100,296.8
3633,110,338
3633,120,374.9
3633,130,405.9
3633,140,433
3633,150,459.3
3633,160,485.2
3633,170,508.5
3633,180,528.9
3633,190,546.5
3633,200,562.5
3633,210,577.5
3633,220,591.3
3633,230,603.9
3633,240,615.4
3633,250,626
3633,260,635.3
3633,270,643.6
3633,280,651.3
3633,290,657.7
1299,99,0
1299,100,296.8
1299,110,338
1299,120,374.9
1299,130,405.9
1299,140,433
1299,150,459.3
1299,160,485.2
1299,170,508.5
1299,180,528.9
1299,190,546.5
1299,200,562.5
1299,210,577.5
1299,220,591.3
1299,230,603.9
1299,240,615.4
1299,250,626
1299,260,635.3
1299,270,643.6
1299,280,651.3
1299,290,657.7
1633,99,0
1633,100,296.8
1633,110,338
1633,120,374.9
1633,130,405.9
1633,140,433
1633,150,459.3
1633,160,485.2
1633,170,508.5
1633,180,528.9
1633,190,546.5
1633,200,562.5
1633,210,577.5
1633,220,591.3
1633,230,603.9
1633,240,615.4
1633,250,626
1633,260,635.3
1633,270,643.6
1633,280,651.3
1633,290,657.7
1350,99,0
1350,100,296.8
1350,110,338
1350,120,374.9
1350,130,405.9
1350,140,433
1350,150,459.3
1350,160,485.2
1350,170,508.5
1350,180,528.9
1350,190,546.5
1350,200,562.5
1350,210,577.5
1350,220,591.3
1350,230,603.9
1350,240,615.4
1350,250,626
1350,260,635.3
1350,270,643.6
1350,280,651.3
1350,290,657.7
2353,99,0
2353,100,296.8
2353,110,338
2353,120,374.9
2353,130,405.9
2353,140,433
2353,150,459.3
2353,160,485.2
2353,170,508.5
2353,180,528.9
2353,190,546.5
2353,200,562.5
2353,210,577.5
2353,220,591.3
2353,230,603.9
2353,240,615.4
2353,250,626
2353,260,635.3
2353,270,643.6
2353,280,651.3
2353,290,657.7
892,99,0
892,100,296.8
892,110,338
892,120,374.9
892,130,405.9
892,140,433
892,150,459.3
892,160,485.2
892,170,508.5
892,180,528.9
892,190,546.5
892,200,562.5
892,210,577.5
892,220,591.3
892,230,603.9
892,240,615.4
892,250,626
892,260,635.3
892,270,643.6
892,280,651.3
892,290,657.7
329,99,0
329,100,296.8
329,110,338
329,120,374.9
329,130,405.9
329,140,433
329,150,459.3
329,160,485.2
329,170,508.5
329,180,528.9
329,190,546.5
329,200,562.5
329,210,577.5
329,220,591.3
329,230,603.9
329,240,615.4
329,250,626
329,260,635.3
329,270,643.6
329,280,651.3
329,290,657.7
2677,99,0
2677,100,298.4
2677,110,338.8
2677,120,374.9
2677,130,405.9
2677,140,433
2677,150,459.3
2677,160,485.2
2677,170,508.5
2677,180,528.9
2677,190,546.5
2677,200,562.5
2677,210,577.5
2677,220,591.3
2677,230,603.9
2677,240,615.4
2677,250,626
2677,260,635.3
2677,270,643.6
2677,280,651.3
2677,290,657.7
3641,99,0
3641,100,300.9
3641,110,341.7
3641,120,378
3641,130,408.6
3641,140,435.6
3641,150,461.9
3641,160,487.5
3641,170,510.5
3641,180,530.7
3641,190,548.1
3641,200,564
3641,210,578.9
3641,220,592.6
3641,230,605
3641,240,616.5
3641,250,626.9
3641,260,636.1
3641,270,644.4
3641,280,651.9
3641,290,657.7
3649,99,0
3649,100,305
3649,110,345.3
3649,120,381.1
3649,130,411.3
3649,140,438.2
3649,150,464.5
3649,160,489.8
3649,170,512.5
3649,180,532.4
3649,190,549.7
3649,200,565.5
3649,210,580.3
3649,220,593.8
3649,230,606.1
3649,240,617.5
3649,250,627.8
3649,260,636.9
3649,270,645.1
3649,280,652.5
3649,290,657.7
2586,99,0
2586,100,309
2586,110,348.9
2586,120,384.1
2586,130,414
2586,140,440.8
2586,150,467
2586,160,492.1
2586,170,514.5
2586,180,534.1
2586,190,551.3
2586,200,567
2586,210,581.6
2586,220,595
2586,230,607.2
2586,240,618.5
2586,250,628.7
2586,260,637.7
2586,270,645.8
2586,280,653
2586,290,657.7
3657,99,0
3657,100,309
3657,110,348.9
3657,120,384.1
3657,130,414
3657,140,440.8
3657,150,467
3657,160,492.1
3657,170,514.5
3657,180,534.1
3657,190,551.3
3657,200,567
3657,210,581.6
3657,220,595
3657,230,607.2
3657,240,618.5
3657,250,628.7
3657,260,637.7
3657,270,645.8
3657,280,653
3657,290,657.7
2719,99,0
2719,100,309
2719,110,348.9
2719,120,384.1
2719,130,414
2719,140,440.8
2719,150,467
2719,160,492.1
2719,170,514.5
2719,180,534.1
2719,190,551.3
2719,200,567
2719,210,581.6
2719,220,595
2719,230,607.2
2719,240,618.5
2719,250,628.7
2719,260,637.7
2719,270,645.8
2719,280,653
2719,290,657.7
1879,99,0
1879,100,309
1879,110,348.9
1879,120,384.1
1879,130,414
1879,140,440.8
1879,150,467
1879,160,492.1
1879,170,514.5
1879,180,534.1
1879,190,551.3
1879,200,567
1879,210,581.6
1879,220,595
1879,230,607.2
1879,240,618.5
1879,250,628.7
1879,260,637.7
1879,270,645.8
1879,280,653
1879,290,657.7
3534,99,0
3534,100,309
3534,110,348.9
3534,120,384.1
3534,130,414
3534,140,440.8
3534,150,467
3534,160,492.1
3534,170,514.5
3534,180,534.1
3534,190,551.3
3534,200,567
3534,210,581.6
3534,220,595
3534,230,607.2
3534,240,618.5
3534,250,628.7
3534,260,637.7
3534,270,645.8
3534,280,653
3534,290,657.7
3062,99,0
3062,100,309
3062,110,348.9
3062,120,384.1
3062,130,414
3062,140,440.8
3062,150,467
3062,160,492.1
3062,170,514.5
3062,180,534.1
3062,190,551.3
3062,200,567
3062,210,581.6
3062,220,595
3062,230,607.2
3062,240,618.5
3062,250,628.7
3062,260,637.7
3062,270,645.8
3062,280,653
3062,290,657.7
2488,99,0
2488,100,309
2488,110,348.9
2488,120,384.1
2488,130,414
2488,140,440.8
2488,150,467
2488,160,492.1
2488,170,514.5
2488,180,534.1
2488,190,551.3
2488,200,567
2488,210,581.6
2488,220,595
2488,230,607.2
2488,240,618.5
2488,250,628.7
2488,260,637.7
2488,270,645.8
2488,280,653
2488,290,657.7
1493,99,0
1493,100,309
1493,110,348.9
1493,120,384.1
1493,130,414
1493,140,440.8
1493,150,467
1493,160,492.1
1493,170,514.5
1493,180,534.1
1493,190,551.3
1493,200,567
1493,210,581.6
1493,220,595
1493,230,607.2
1493,240,618.5
1493,250,628.7
1493,260,637.7
1493,270,645.8
1493,280,653
1493,290,657.7
1323,99,0
1323,100,309
1323,110,348.9
1323,120,384.1
1323,130,414
1323,140,440.8
1323,150,467
1323,160,492.1
1323,170,514.5
1323,180,534.1
1323,190,551.3
1323,200,567
1323,210,581.6
1323,220,595
1323,230,607.2
1323,240,618.5
1323,250,628.7
1323,260,637.7
1323,270,645.8
1323,280,653
1323,290,657.7
575,99,0
575,100,309
575,110,348.9
575,120,384.1
575,130,414
575,140,440.8
575,150,467
575,160,492.1
575,170,514.5
575,180,534.1
575,190,551.3
575,200,567
575,210,581.6
575,220,595
575,230,607.2
575,240,618.5
575,250,628.7
575,260,637.7
575,270,645.8
575,280,653
575,290,657.7
2319,99,0
2319,100,309
2319,110,348.9
2319,120,384.1
2319,130,414
2319,140,440.8
2319,150,467
2319,160,492.1
2319,170,514.5
2319,180,534.1
2319,190,551.3
2319,200,567
2319,210,581.6
2319,220,595
2319,230,607.2
2319,240,618.5
2319,250,628.7
2319,260,637.7
2319,270,645.8
2319,280,653
2319,290,657.7
3127,99,0
3127,100,309
3127,110,348.9
3127,120,384.1
3127,130,414
3127,140,440.8
3127,150,467
3127,160,492.1
3127,170,514.5
3127,180,534.1
3127,190,551.3
3127,200,567
3127,210,581.6
3127,220,595
3127,230,607.2
3127,240,618.5
3127,250,628.7
3127,260,637.7
3127,270,645.8
3127,280,653
3127,290,657.7
2377,99,0
2377,100,309
2377,110,348.9
2377,120,384.1
2377,130,414
2377,140,440.8
2377,150,467
2377,160,492.1
2377,170,514.5
2377,180,534.1
2377,190,551.3
2377,200,567
2377,210,581.6
2377,220,595
2377,230,607.2
2377,240,618.5
2377,250,628.7
2377,260,637.7
2377,270,645.8
2377,280,653
2377,290,657.7
2125,99,0
2125,100,309
2125,110,348.9
2125,120,384.1
2125,130,414
2125,140,440.8
2125,150,467
2125,160,492.1
2125,170,514.5
2125,180,534.1
2125,190,551.3
2125,200,567
2125,210,581.6
2125,220,595
2125,230,607.2
2125,240,618.5
2125,250,628.7
2125,260,637.7
2125,270,645.8
2125,280,653
2125,290,657.7
1372,99,0
1372,100,309
1372,110,348.9
1372,120,384.1
1372,130,414
1372,140,440.8
1372,150,467
1372,160,492.1
1372,170,514.5
1372,180,534.1
1372,190,551.3
1372,200,567
1372,210,581.6
1372,220,595
1372,230,607.2
1372,240,618.5
1372,250,628.7
1372,260,637.7
1372,270,645.8
1372,280,653
1372,290,657.7
1656,99,0
1656,100,309
1656,110,348.9
1656,120,384.1
1656,130,414
1656,140,440.8
1656,150,467
1656,160,492.1
1656,170,514.5
1656,180,534.1
1656,190,551.3
1656,200,567
1656,210,581.6
1656,220,595
1656,230,607.2
1656,240,618.5
1656,250,628.7
1656,260,637.7
1656,270,645.8
1656,280,653
1656,290,657.7
354,99,0
354,100,309
354,110,348.9
354,120,384.1
354,130,414
354,140,440.8
354,150,467
354,160,492.1
354,170,514.5
354,180,534.1
354,190,551.3
354,200,567
354,210,581.6
354,220,595
354,230,607.2
354,240,618.5
354,250,628.7
354,260,637.7
354,270,645.8
354,280,653
354,290,657.7
3054,99,0
3054,100,305
3054,110,345.3
3054,120,381.1
3054,130,411.3
3054,140,438.2
3054,150,464.5
3054,160,489.8
3054,170,512.5
3054,180,532.4
3054,190,549.7
3054,200,565.5
3054,210,580.3
3054,220,593.8
3054,230,606.1
3054,240,617.5
3054,250,627.8
3054,260,636.9
3054,270,645.1
3054,280,652.5
3054,290,657.7
2578,99,0
2578,100,305
2578,110,345.3
2578,120,381.1
2578,130,411.3
2578,140,438.2
2578,150,464.5
2578,160,489.8
2578,170,512.5
2578,180,532.4
2578,190,549.7
2578,200,565.5
2578,210,580.3
2578,220,593.8
2578,230,606.1
2578,240,617.5
2578,250,627.8
2578,260,636.9
2578,270,645.1
2578,280,652.5
2578,290,657.7
2480,99,0
2480,100,305
2480,110,345.3
2480,120,381.1
2480,130,411.3
2480,140,438.2
2480,150,464.5
2480,160,489.8
2480,170,512.5
2480,180,532.4
2480,190,549.7
2480,200,565.5
2480,210,580.3
2480,220,593.8
2480,230,606.1
2480,240,617.5
2480,250,627.8
2480,260,636.9
2480,270,645.1
2480,280,652.5
2480,290,657.7
1315,99,0
1315,100,305
1315,110,345.3
1315,120,381.1
1315,130,411.3
1315,140,438.2
1315,150,464.5
1315,160,489.8
1315,170,512.5
1315,180,532.4
1315,190,549.7
1315,200,565.5
1315,210,580.3
1315,220,593.8
1315,230,606.1
1315,240,617.5
1315,250,627.8
1315,260,636.9
1315,270,645.1
1315,280,652.5
1315,290,657.7
3526,99,0
3526,100,305
3526,110,345.3
3526,120,381.1
3526,130,411.3
3526,140,438.2
3526,150,464.5
3526,160,489.8
3526,170,512.5
3526,180,532.4
3526,190,549.7
3526,200,565.5
3526,210,580.3
3526,220,593.8
3526,230,606.1
3526,240,617.5
3526,250,627.8
3526,260,636.9
3526,270,645.1
3526,280,652.5
3526,290,657.7
2310,99,0
2310,100,305
2310,110,345.3
2310,120,381.1
2310,130,411.3
2310,140,438.2
2310,150,464.5
2310,160,489.8
2310,170,512.5
2310,180,532.4
2310,190,549.7
2310,200,565.5
2310,210,580.3
2310,220,593.8
2310,230,606.1
2310,240,617.5
2310,250,627.8
2310,260,636.9
2310,270,645.1
2310,280,652.5
2310,290,657.7
3119,99,0
3119,100,305
3119,110,345.3
3119,120,381.1
3119,130,411.3
3119,140,438.2
3119,150,464.5
3119,160,489.8
3119,170,512.5
3119,180,532.4
3119,190,549.7
3119,200,565.5
3119,210,580.3
3119,220,593.8
3119,230,606.1
3119,240,617.5
3119,250,627.8
3119,260,636.9
3119,270,645.1
3119,280,652.5
3119,290,657.7
1485,99,0
1485,100,305
1485,110,345.3
1485,120,381.1
1485,130,411.3
1485,140,438.2
1485,150,464.5
1485,160,489.8
1485,170,512.5
1485,180,532.4
1485,190,549.7
1485,200,565.5
1485,210,580.3
1485,220,593.8
1485,230,606.1
1485,240,617.5
1485,250,627.8
1485,260,636.9
1485,270,645.1
1485,280,652.5
1485,290,657.7
1871,99,0
1871,100,305
1871,110,345.3
1871,120,381.1
1871,130,411.3
1871,140,438.2
1871,150,464.5
1871,160,489.8
1871,170,512.5
1871,180,532.4
1871,190,549.7
1871,200,565.5
1871,210,580.3
1871,220,593.8
1871,230,606.1
1871,240,617.5
1871,250,627.8
1871,260,636.9
1871,270,645.1
1871,280,652.5
1871,290,657.7
1648,99,0
1648,100,305
1648,110,345.3
1648,120,381.1
1648,130,411.3
1648,140,438.2
1648,150,464.5
1648,160,489.8
1648,170,512.5
1648,180,532.4
1648,190,549.7
1648,200,565.5
1648,210,580.3
1648,220,593.8
1648,230,606.1
1648,240,617.5
1648,250,627.8
1648,260,636.9
1648,270,645.1
1648,280,652.5
1648,290,657.7
2369,99,0
2369,100,305
2369,110,345.3
2369,120,381.1
2369,130,411.3
2369,140,438.2
2369,150,464.5
2369,160,489.8
2369,170,512.5
2369,180,532.4
2369,190,549.7
2369,200,565.5
2369,210,580.3
2369,220,593.8
2369,230,606.1
2369,240,617.5
2369,250,627.8
2369,260,636.9
2369,270,645.1
2369,280,652.5
2369,290,657.7
908,99,0
908,100,305
908,110,345.3
908,120,381.1
908,130,411.3
908,140,438.2
908,150,464.5
908,160,489.8
908,170,512.5
908,180,532.4
908,190,549.7
908,200,565.5
908,210,580.3
908,220,593.8
908,230,606.1
908,240,617.5
908,250,627.8
908,260,636.9
908,270,645.1
908,280,652.5
908,290,657.7
567,99,0
567,100,305
567,110,345.3
567,120,381.1
567,130,411.3
567,140,438.2
567,150,464.5
567,160,489.8
567,170,512.5
567,180,532.4
567,190,549.7
567,200,565.5
567,210,580.3
567,220,593.8
567,230,606.1
567,240,617.5
567,250,627.8
567,260,636.9
567,270,645.1
567,280,652.5
567,290,657.7
2711,99,0
2711,100,305
2711,110,345.3
2711,120,381.1
2711,130,411.3
2711,140,438.2
2711,150,464.5
2711,160,489.8
2711,170,512.5
2711,180,532.4
2711,190,549.7
2711,200,565.5
2711,210,580.3
2711,220,593.8
2711,230,606.1
2711,240,617.5
2711,250,627.8
2711,260,636.9
2711,270,645.1
2711,280,652.5
2711,290,657.7
345,99,0
345,100,305
345,110,345.3
345,120,381.1
345,130,411.3
345,140,438.2
345,150,464.5
345,160,489.8
345,170,512.5
345,180,532.4
345,190,549.7
345,200,565.5
345,210,580.3
345,220,593.8
345,230,606.1
345,240,617.5
345,250,627.8
345,260,636.9
345,270,645.1
345,280,652.5
345,290,657.7
2703,99,0
2703,100,300.9
2703,110,341.7
2703,120,378
2703,130,408.6
2703,140,435.6
2703,150,461.9
2703,160,487.5
2703,170,510.5
2703,180,530.7
2703,190,548.1
2703,200,564
2703,210,578.9
2703,220,592.6
2703,230,605
2703,240,616.5
2703,250,626.9
2703,260,636.1
2703,270,644.4
2703,280,651.9
2703,290,657.7
2472,99,0
2472,100,300.9
2472,110,341.7
2472,120,378
2472,130,408.6
2472,140,435.6
2472,150,461.9
2472,160,487.5
2472,170,510.5
2472,180,530.7
2472,190,548.1
2472,200,564
2472,210,578.9
2472,220,592.6
2472,230,605
2472,240,616.5
2472,250,626.9
2472,260,636.1
2472,270,644.4
2472,280,651.9
2472,290,657.7
1477,99,0
1477,100,300.9
1477,110,341.7
1477,120,378
1477,130,408.6
1477,140,435.6
1477,150,461.9
1477,160,487.5
1477,170,510.5
1477,180,530.7
1477,190,548.1
1477,200,564
1477,210,578.9
1477,220,592.6
1477,230,605
1477,240,616.5
1477,250,626.9
1477,260,636.1
1477,270,644.4
1477,280,651.9
1477,290,657.7
3046,99,0
3046,100,300.9
3046,110,341.7
3046,120,378
3046,130,408.6
3046,140,435.6
3046,150,461.9
3046,160,487.5
3046,170,510.5
3046,180,530.7
3046,190,548.1
3046,200,564
3046,210,578.9
3046,220,592.6
3046,230,605
3046,240,616.5
3046,250,626.9
3046,260,636.1
3046,270,644.4
3046,280,651.9
3046,290,657.7
2570,99,0
2570,100,300.9
2570,110,341.7
2570,120,378
2570,130,408.6
2570,140,435.6
2570,150,461.9
2570,160,487.5
2570,170,510.5
2570,180,530.7
2570,190,548.1
2570,200,564
2570,210,578.9
2570,220,592.6
2570,230,605
2570,240,616.5
2570,250,626.9
2570,260,636.1
2570,270,644.4
2570,280,651.9
2570,290,657.7
2111,99,0
2111,100,300.9
2111,110,341.7
2111,120,378
2111,130,408.6
2111,140,435.6
2111,150,461.9
2111,160,487.5
2111,170,510.5
2111,180,530.7
2111,190,548.1
2111,200,564
2111,210,578.9
2111,220,592.6
2111,230,605
2111,240,616.5
2111,250,626.9
2111,260,636.1
2111,270,644.4
2111,280,651.9
2111,290,657.7
3111,99,0
3111,100,300.9
3111,110,341.7
3111,120,378
3111,130,408.6
3111,140,435.6
3111,150,461.9
3111,160,487.5
3111,170,510.5
3111,180,530.7
3111,190,548.1
3111,200,564
3111,210,578.9
3111,220,592.6
3111,230,605
3111,240,616.5
3111,250,626.9
3111,260,636.1
3111,270,644.4
3111,280,651.9
3111,290,657.7
1863,99,0
1863,100,300.9
1863,110,341.7
1863,120,378
1863,130,408.6
1863,140,435.6
1863,150,461.9
1863,160,487.5
1863,170,510.5
1863,180,530.7
1863,190,548.1
1863,200,564
1863,210,578.9
1863,220,592.6
1863,230,605
1863,240,616.5
1863,250,626.9
1863,260,636.1
1863,270,644.4
1863,280,651.9
1863,290,657.7
559,99,0
559,100,300.9
559,110,341.7
559,120,378
559,130,408.6
559,140,435.6
559,150,461.9
559,160,487.5
559,170,510.5
559,180,530.7
559,190,548.1
559,200,564
559,210,578.9
559,220,592.6
559,230,605
559,240,616.5
559,250,626.9
559,260,636.1
559,270,644.4
559,280,651.9
559,290,657.7
1640,99,0
1640,100,300.9
1640,110,341.7
1640,120,378
1640,130,408.6
