CURVE,X,Y
311,120,75
311,130,81.2
311,140,86.6
311,150,91.9
311,160,97
311,170,101.7
311,180,105.8
311,190,109.3
311,200,112.5
311,210,115.5
311,220,118.3
311,230,120.8
311,240,123.1
311,250,125.2
311,260,127.1
311,280,130.3
311,290,131.5
2529,99,0
2529,100,63.6
2529,110,72
2529,120,79.4
2529,130,85.7
2529,150,97.1
2529,160,102.5
2529,170,107.2
2529,180,111.3
2529,190,114.9
2529,200,118.3
2529,210,121.5
2529,220,124.3
2529,230,127
2529,240,129.4
2529,250,131.5
2529,260,133.4
2529,270,135.2
2529,280,136.7
2529,290,138.1
1254,99,0
1254,100,63.6
1254,110,72
1254,120,79.4
1254,130,85.7
1254,150,97.1
1254,160,102.5
1254,170,107.2
1254,180,111.3
1254,190,114.9
1254,200,118.3
1254,210,121.5
1254,220,124.3
1254,230,127
1254,240,129.4
1254,250,131.5
1254,260,133.4
1254,270,135.2
1254,280,136.7
1254,290,138.1
987,99,0
987,100,63.6
987,110,72
987,120,79.4
987,130,85.7
987,150,97.1
987,160,102.5
987,170,107.2
987,180,111.3
987,190,114.9
987,200,118.3
987,210,121.5
987,220,124.3
987,230,127
987,240,129.4
987,250,131.5
987,260,133.4
987,270,135.2
987,280,136.7
987,290,138.1
3283,99,0
3283,100,63.6
3283,110,72
3283,120,79.4
3283,130,85.7
3283,150,97.1
3283,160,102.5
3283,170,107.2
3283,180,111.3
3283,190,114.9
3283,200,118.3
3283,210,121.5
3283,220,124.3
3283,230,127
3283,240,129.4
3283,250,131.5
3283,260,133.4
3283,270,135.2
3283,280,136.7
3283,290,138.1
1981,99,0
1981,100,63.6
1981,110,72
1981,120,79.4
1981,130,85.7
1981,150,97.1
1981,160,102.5
1981,170,107.2
1981,180,111.3
1981,190,114.9
1981,200,118.3
1981,210,121.5
1981,220,124.3
1981,230,127
1981,240,129.4
1981,250,131.5
1981,260,133.4
1981,270,135.2
1981,280,136.7
1981,290,138.1
2164,99,0
2164,100,63.6
2164,110,72
2164,120,79.4
2164,130,85.7
2164,150,97.1
2164,160,102.5
2164,170,107.2
2164,180,111.3
2164,190,114.9
2164,200,118.3
2164,210,121.5
2164,220,124.3
2164,230,127
2164,240,129.4
2164,250,131.5
2164,260,133.4
2164,270,135.2
2164,280,136.7
2164,290,138.1
233,99,0
233,100,63.6
233,110,72
233,120,79.4
233,130,85.7
233,150,97.1
233,160,102.5
233,170,107.2
233,180,111.3
233,190,114.9
233,200,118.3
233,210,121.5
233,220,124.3
233,230,127
233,240,129.4
233,250,131.5
233,260,133.4
233,270,135.2
233,280,136.7
233,290,138.1
1246,99,0
1246,100,57.3
1246,110,64.8
1246,120,71.5
1246,130,77.2
1246,150,87.4
1246,160,92.2
1246,170,96.5
1246,180,100.2
1246,190,103.4
1246,200,106.5
1246,210,109.3
1246,220,111.9
1246,230,114.3
1246,240,116.4
1246,250,118.3
1246,260,120.1
1246,270,121.7
1246,290,124.3
977,99,0
977,100,57.3
977,110,64.8
977,120,71.5
977,130,77.2
977,150,87.4
977,160,92.2
977,170,96.5
977,180,100.2
977,190,103.4
977,200,106.5
977,210,109.3
977,220,111.9
977,230,114.3
977,240,116.4
977,250,118.3
977,260,120.1
977,270,121.7
977,290,124.3
3292,99,0
3292,100,57.3
3292,110,64.8
3292,120,71.5
3292,130,77.2
3292,150,87.4
3292,160,92.2
3292,170,96.5
3292,180,100.2
3292,190,103.4
3292,200,106.5
3292,210,109.3
3292,220,111.9
3292,230,114.3
3292,240,116.4
3292,250,118.3
3292,260,120.1
3292,270,121.7
3292,290,124.3
1029,99,0
1029,100,57.3
1029,110,64.8
1029,120,71.5
1029,130,77.2
1029,150,87.4
1029,160,92.2
1029,170,96.5
1029,180,100.2
1029,190,103.4
1029,200,106.5
1029,210,109.3
1029,220,111.9
1029,230,114.3
1029,240,116.4
1029,250,118.3
1029,260,120.1
1029,270,121.7
1029,290,124.3
2523,99,0
2523,100,57.3
2523,110,64.8
2523,120,71.5
2523,130,77.2
2523,150,87.4
2523,160,92.2
2523,170,96.5
2523,180,100.2
2523,190,103.4
2523,200,106.5
2523,210,109.3
2523,220,111.9
2523,230,114.3
2523,240,116.4
2523,250,118.3
2523,260,120.1
2523,270,121.7
2523,290,124.3
3277,99,0
3277,100,57.3
3277,110,64.8
3277,120,71.5
3277,130,77.2
3277,150,87.4
3277,160,92.2
3277,170,96.5
3277,180,100.2
3277,190,103.4
3277,200,106.5
3277,210,109.3
3277,220,111.9
3277,230,114.3
3277,240,116.4
3277,250,118.3
3277,260,120.1
3277,270,121.7
3277,290,124.3
2159,99,0
2159,100,57.3
2159,110,64.8
2159,120,71.5
2159,130,77.2
2159,150,87.4
2159,160,92.2
2159,170,96.5
2159,180,100.2
2159,190,103.4
2159,200,106.5
2159,210,109.3
2159,220,111.9
2159,230,114.3
2159,240,116.4
2159,250,118.3
2159,260,120.1
2159,270,121.7
2159,290,124.3
223,99,0
223,100,57.3
223,110,64.8
223,120,71.5
223,130,77.2
223,150,87.4
223,160,92.2
223,170,96.5
223,180,100.2
223,190,103.4
223,200,106.5
223,210,109.3
223,220,111.9
223,230,114.3
223,240,116.4
223,250,118.3
223,260,120.1
223,270,121.7
223,290,124.3
33,99,0
33,100,1
27,99,0
27,100,1
27,120,1
27,121,0
2344,99,0
2344,100,79.1
2344,110,90.1
2344,120,100
2344,130,108.2
2344,140,115.5
2344,150,122.5
2344,160,129.4
2344,170,135.6
2344,180,141
2344,190,145.7
2344,200,150
2344,210,154
2344,220,157.7
2344,230,161
2344,240,164.1
2344,250,166.9
2344,260,169.4
2344,270,171.6
2344,280,173.7
2344,290,175.4
3506,99,0
3506,100,79.1
3506,110,90.1
3506,120,100
3506,130,108.2
3506,140,115.5
3506,150,122.5
3506,160,129.4
3506,170,135.6
3506,180,141
3506,190,145.7
3506,200,150
3506,210,154
3506,220,157.7
3506,230,161
3506,240,164.1
3506,250,166.9
3506,260,169.4
3506,270,171.6
3506,280,173.7
3506,290,175.4
3084,99,0
3084,100,79.1
3084,110,90.1
3084,120,100
3084,130,108.2
3084,140,115.5
3084,150,122.5
3084,160,129.4
3084,170,135.6
3084,180,141
3084,190,145.7
3084,200,150
3084,210,154
3084,220,157.7
3084,230,161
3084,240,164.1
3084,250,166.9
3084,260,169.4
3084,270,171.6
3084,280,173.7
3084,290,175.4
1851,99,0
1851,100,79.1
1851,110,90.1
1851,120,100
1851,130,108.2
1851,140,115.5
1851,150,122.5
1851,160,129.4
1851,170,135.6
1851,180,141
1851,190,145.7
1851,200,150
1851,210,154
1851,220,157.7
1851,230,161
1851,240,164.1
1851,250,166.9
1851,260,169.4
1851,270,171.6
1851,280,173.7
1851,290,175.4
2557,99,0
2557,100,79.1
2557,110,90.1
2557,120,100
2557,130,108.2
2557,140,115.5
2557,150,122.5
2557,160,129.4
2557,170,135.6
2557,180,141
2557,190,145.7
2557,200,150
2557,210,154
2557,220,157.7
2557,230,161
2557,240,164.1
2557,250,166.9
2557,260,169.4
2557,270,171.6
2557,280,173.7
2557,290,175.4
561,99,0
561,100,79.1
561,110,90.1
561,120,100
561,130,108.2
561,140,115.5
561,150,122.5
561,160,129.4
561,170,135.6
561,180,141
561,190,145.7
561,200,150
561,210,154
561,220,157.7
561,230,161
561,240,164.1
561,250,166.9
561,260,169.4
561,270,171.6
561,280,173.7
561,290,175.4
2461,99,0
2461,100,79.1
2461,110,90.1
2461,120,100
2461,130,108.2
2461,140,115.5
2461,150,122.5
2461,160,129.4
2461,170,135.6
2461,180,141
2461,190,145.7
2461,200,150
2461,210,154
2461,220,157.7
2461,230,161
2461,240,164.1
2461,250,166.9
2461,260,169.4
2461,270,171.6
2461,280,173.7
2461,290,175.4
2283,99,0
2283,100,79.1
2283,110,90.1
2283,120,100
2283,130,108.2
2283,140,115.5
2283,150,122.5
2283,160,129.4
2283,170,135.6
2283,180,141
2283,190,145.7
2283,200,150
2283,210,154
2283,220,157.7
2283,230,161
2283,240,164.1
2283,250,166.9
2283,260,169.4
2283,270,171.6
2283,280,173.7
2283,290,175.4
3620,99,0
3620,100,79.1
3620,110,90.1
3620,120,100
3620,130,108.2
3620,140,115.5
3620,150,122.5
3620,160,129.4
3620,170,135.6
3620,180,141
3620,190,145.7
3620,200,150
3620,210,154
3620,220,157.7
3620,230,161
3620,240,164.1
3620,250,166.9
3620,260,169.4
3620,270,171.6
3620,280,173.7
3620,290,175.4
2689,99,0
2689,100,79.1
2689,110,90.1
2689,120,100
2689,130,108.2
2689,140,115.5
2689,150,122.5
2689,160,129.4
2689,170,135.6
2689,180,141
2689,190,145.7
2689,200,150
2689,210,154
2689,220,157.7
2689,230,161
2689,240,164.1
2689,250,166.9
2689,260,169.4
2689,270,171.6
2689,280,173.7
2689,290,175.4
1306,99,0
1306,100,79.1
1306,110,90.1
1306,120,100
1306,130,108.2
1306,140,115.5
1306,150,122.5
1306,160,129.4
1306,170,135.6
1306,180,141
1306,190,145.7
1306,200,150
1306,210,154
1306,220,157.7
1306,230,161
1306,240,164.1
1306,250,166.9
1306,260,169.4
1306,270,171.6
1306,280,173.7
1306,290,175.4
1474,99,0
1474,100,79.1
1474,110,90.1
1474,120,100
1474,130,108.2
1474,140,115.5
1474,150,122.5
1474,160,129.4
1474,170,135.6
1474,180,141
1474,190,145.7
1474,200,150
1474,210,154
1474,220,157.7
1474,230,161
1474,240,164.1
1474,250,166.9
1474,260,169.4
1474,270,171.6
1474,280,173.7
1474,290,175.4
899,99,0
899,100,79.1
899,110,90.1
899,120,100
899,130,108.2
899,140,115.5
899,150,122.5
899,160,129.4
899,170,135.6
899,180,141
899,190,145.7
899,200,150
899,210,154
899,220,157.7
899,230,161
899,240,164.1
899,250,166.9
899,260,169.4
899,270,171.6
899,280,173.7
899,290,175.4
3017,99,0
3017,100,79.1
3017,110,90.1
3017,120,100
3017,130,108.2
3017,140,115.5
3017,150,122.5
3017,160,129.4
3017,170,135.6
3017,180,141
3017,190,145.7
3017,200,150
3017,210,154
3017,220,157.7
3017,230,161
3017,240,164.1
3017,250,166.9
3017,260,169.4
3017,270,171.6
3017,280,173.7
3017,290,175.4
2099,99,0
2099,100,79.1
2099,110,90.1
2099,120,100
2099,130,108.2
2099,140,115.5
2099,150,122.5
2099,160,129.4
2099,170,135.6
2099,180,141
2099,190,145.7
2099,200,150
2099,210,154
2099,220,157.7
2099,230,161
2099,240,164.1
2099,250,166.9
2099,260,169.4
2099,270,171.6
2099,280,173.7
2099,290,175.4
336,99,0
336,100,79.1
336,110,90.1
336,120,100
336,130,108.2
336,140,115.5
336,150,122.5
336,160,129.4
336,170,135.6
336,180,141
336,190,145.7
336,200,150
336,210,154
336,220,157.7
336,230,161
336,240,164.1
336,250,166.9
336,260,169.4
336,270,171.6
336,280,173.7
336,290,175.4
2565,99,0
2565,100,80.2
2565,110,91.1
2565,120,100.8
2565,130,109
2565,140,116.2
2565,150,123.2
2565,160,130
2565,170,136.1
2565,180,141.5
2565,190,146.2
2565,200,150.4
2565,210,154.4
2565,220,158
2565,230,161.3
2565,240,164.4
2565,250,167.2
2565,260,169.6
2565,270,171.8
2565,280,173.8
2565,290,175.4
2682,99,0
2682,100,79.6
2682,110,90.3
2682,120,100
2682,130,108.2
2682,140,115.5
2682,150,122.5
2682,160,129.4
2682,170,135.6
2682,180,141
2682,190,145.7
2682,200,150
2682,210,154
2682,220,157.7
2682,230,161
2682,240,164.1
2682,250,166.9
2682,260,169.4
2682,270,171.6
2682,280,173.7
2682,290,175.4
2337,99,0
2337,100,79.6
2337,110,90.3
2337,120,100
2337,130,108.2
2337,140,115.5
2337,150,122.5
2337,160,129.4
2337,170,135.6
2337,180,141
2337,190,145.7
2337,200,150
2337,210,154
2337,220,157.7
2337,230,161
2337,240,164.1
2337,250,166.9
2337,260,169.4
2337,270,171.6
2337,280,173.7
2337,290,175.4
3613,99,0
3613,100,79.6
3613,110,90.3
3613,120,100
3613,130,108.2
3613,140,115.5
3613,150,122.5
3613,160,129.4
3613,170,135.6
3613,180,141
3613,190,145.7
3613,200,150
3613,210,154
3613,220,157.7
3613,230,161
3613,240,164.1
3613,250,166.9
3613,260,169.4
3613,270,171.6
3613,280,173.7
3613,290,175.4
1844,99,0
1844,100,79.6
1844,110,90.3
1844,120,100
1844,130,108.2
1844,140,115.5
1844,150,122.5
1844,160,129.4
1844,170,135.6
1844,180,141
1844,190,145.7
1844,200,150
1844,210,154
1844,220,157.7
1844,230,161
1844,240,164.1
1844,250,166.9
1844,260,169.4
1844,270,171.6
1844,280,173.7
1844,290,175.4
3033,99,0
3033,100,81.3
3033,110,92.1
3033,120,101.6
3033,130,109.7
3033,140,116.9
3033,150,123.9
3033,160,130.6
3033,170,136.7
3033,180,142
3033,190,146.6
3033,200,150.8
3033,210,154.7
3033,220,158.3
3033,230,161.6
3033,240,164.7
3033,250,167.4
3033,260,169.8
3033,270,172
3033,280,174
3033,290,175.4
3628,99,0
3628,100,80.2
3628,110,91.1
3628,120,100.8
3628,130,109
3628,140,116.2
3628,150,123.2
3628,160,130
3628,170,136.1
3628,180,141.5
3628,190,146.2
3628,200,150.4
3628,210,154.4
3628,220,158
3628,230,161.3
3628,240,164.4
3628,250,167.2
3628,260,169.6
3628,270,171.8
3628,280,173.8
3628,290,175.4
2697,99,0
2697,100,80.2
2697,110,91.1
2697,120,100.8
2697,130,109
2697,140,116.2
2697,150,123.2
2697,160,130
2697,170,136.1
2697,180,141.5
2697,190,146.2
2697,200,150.4
2697,210,154.4
2697,220,158
2697,230,161.3
2697,240,164.4
2697,250,167.2
2697,260,169.6
2697,270,171.8
2697,280,173.8
2697,290,175.4
2581,99,0
2581,100,82.4
2581,110,93
2581,120,102.4
2581,130,110.4
2581,140,117.5
2581,150,124.5
2581,160,131.2
2581,170,137.2
2581,180,142.4
2581,190,147
2581,200,151.2
2581,210,155.1
2581,220,158.7
2581,230,161.9
2581,240,164.9
2581,250,167.7
2581,260,170.1
2581,270,172.2
2581,280,174.1
2581,290,175.4
2476,99,0
2476,100,81.3
2476,110,92.1
2476,120,101.6
2476,130,109.7
2476,140,116.9
2476,150,123.9
2476,160,130.6
2476,170,136.7
2476,180,142
2476,190,146.6
2476,200,150.8
2476,210,154.7
2476,220,158.3
2476,230,161.6
2476,240,164.7
2476,250,167.4
2476,260,169.8
2476,270,172
2476,280,174
2476,290,175.4
1490,99,0
1490,100,81.3
1490,110,92.1
1490,120,101.6
1490,130,109.7
1490,140,116.9
1490,150,123.9
1490,160,130.6
1490,170,136.7
1490,180,142
1490,190,146.6
1490,200,150.8
1490,210,154.7
1490,220,158.3
1490,230,161.6
1490,240,164.7
1490,250,167.4
1490,260,169.8
1490,270,172
1490,280,174
1490,290,175.4
3487,99,0
3487,100,116.4
3487,110,132.1
3487,120,146.2
3487,130,158.3
3487,140,168.9
3487,150,179.1
3487,160,189.2
3487,170,198.3
3487,180,206.3
3487,190,213.1
3487,200,219.4
3487,210,225.2
3487,220,230.6
3487,230,235.5
3487,240,240
3487,250,244.1
3487,260,247.8
3487,270,251
3487,280,254
3487,290,256.5
2538,99,0
2538,100,116.4
2538,110,132.1
2538,120,146.2
2538,130,158.3
2538,140,168.9
2538,150,179.1
2538,160,189.2
2538,170,198.3
2538,180,206.3
2538,190,213.1
2538,200,219.4
2538,210,225.2
2538,220,230.6
2538,230,235.5
2538,240,240
2538,250,244.1
2538,260,247.8
2538,270,251
2538,280,254
2538,290,256.5
2259,99,0
2259,100,116.4
2259,110,132.1
2259,120,146.2
2259,130,158.3
2259,140,168.9
2259,150,179.1
2259,160,189.2
2259,170,198.3
2259,180,206.3
2259,190,213.1
2259,200,219.4
2259,210,225.2
2259,220,230.6
2259,230,235.5
2259,240,240
2259,250,244.1
2259,260,247.8
2259,270,251
2259,280,254
2259,290,256.5
2484,99,0
2484,100,82.4
2484,110,93
2484,120,102.4
2484,130,110.4
2484,140,117.5
2484,150,124.5
2484,160,131.2
2484,170,137.2
2484,180,142.4
2484,190,147
2484,200,151.2
2484,210,155.1
2484,220,158.7
2484,230,161.9
2484,240,164.9
2484,250,167.7
2484,260,170.1
2484,270,172.2
2484,280,174.1
2484,290,175.4
1875,99,0
1875,100,82.4
1875,110,93
1875,120,102.4
1875,130,110.4
1875,140,117.5
1875,150,124.5
1875,160,131.2
1875,170,137.2
1875,180,142.4
1875,190,147
1875,200,151.2
1875,210,155.1
1875,220,158.7
1875,230,161.9
1875,240,164.9
1875,250,167.7
1875,260,170.1
1875,270,172.2
1875,280,174.1
1875,290,175.4
1498,99,0
1498,100,82.4
1498,110,93
1498,120,102.4
1498,130,110.4
1498,140,117.5
1498,150,124.5
1498,160,131.2
1498,170,137.2
1498,180,142.4
1498,190,147
1498,200,151.2
1498,210,155.1
1498,220,158.7
1498,230,161.9
1498,240,164.9
1498,250,167.7
1498,260,170.1
1498,270,172.2
1498,280,174.1
1498,290,175.4
1330,99,0
1330,100,82.4
1330,110,93
1330,120,102.4
1330,130,110.4
1330,140,117.5
1330,150,124.5
1330,160,131.2
1330,170,137.2
1330,180,142.4
1330,190,147
1330,200,151.2
1330,210,155.1
1330,220,158.7
1330,230,161.9
1330,240,164.9
1330,250,167.7
1330,260,170.1
1330,270,172.2
1330,280,174.1
1330,290,175.4
2713,99,0
2713,100,82.4
2713,110,93
2713,120,102.4
2713,130,110.4
2713,140,117.5
2713,150,124.5
2713,160,131.2
2713,170,137.2
2713,180,142.4
2713,190,147
2713,200,151.2
2713,210,155.1
2713,220,158.7
2713,230,161.9
2713,240,164.9
2713,250,167.7
2713,260,170.1
2713,270,172.2
2713,280,174.1
2713,290,175.4
1661,99,0
1661,100,82.4
1661,110,93
1661,120,102.4
1661,130,110.4
1661,140,117.5
1661,150,124.5
1661,160,131.2
1661,170,137.2
1661,180,142.4
1661,190,147
1661,200,151.2
1661,210,155.1
1661,220,158.7
1661,230,161.9
1661,240,164.9
1661,250,167.7
1661,260,170.1
1661,270,172.2
1661,280,174.1
1661,290,175.4
2308,99,0
2308,100,82.4
2308,110,93
2308,120,102.4
2308,130,110.4
2308,140,117.5
2308,150,124.5
2308,160,131.2
2308,170,137.2
2308,180,142.4
2308,190,147
2308,200,151.2
2308,210,155.1
2308,220,158.7
2308,230,161.9
2308,240,164.9
2308,250,167.7
2308,260,170.1
2308,270,172.2
2308,280,174.1
2308,290,175.4
3245,99,0
3245,100,82.4
3245,110,93
3245,120,102.4
3245,130,110.4
3245,140,117.5
3245,150,124.5
3245,160,131.2
3245,170,137.2
3245,180,142.4
3245,190,147
3245,200,151.2
3245,210,155.1
3245,220,158.7
3245,230,161.9
3245,240,164.9
3245,250,167.7
3245,260,170.1
3245,270,172.2
3245,280,174.1
3245,290,175.4
3644,99,0
3644,100,82.4
3644,110,93
3644,120,102.4
3644,130,110.4
3644,140,117.5
3644,150,124.5
3644,160,131.2
3644,170,137.2
3644,180,142.4
3644,190,147
3644,200,151.2
3644,210,155.1
3644,220,158.7
3644,230,161.9
3644,240,164.9
3644,250,167.7
3644,260,170.1
3644,270,172.2
3644,280,174.1
3644,290,175.4
2112,99,0
2112,100,82.4
2112,110,93
2112,120,102.4
2112,130,110.4
2112,140,117.5
2112,150,124.5
2112,160,131.2
2112,170,137.2
2112,180,142.4
2112,190,147
2112,200,151.2
2112,210,155.1
2112,220,158.7
2112,230,161.9
2112,240,164.9
2112,250,167.7
2112,260,170.1
2112,270,172.2
2112,280,174.1
2112,290,175.4
3108,99,0
3108,100,82.4
3108,110,93
3108,120,102.4
3108,130,110.4
3108,140,117.5
3108,150,124.5
3108,160,131.2
3108,170,137.2
3108,180,142.4
3108,190,147
3108,200,151.2
3108,210,155.1
3108,220,158.7
3108,230,161.9
3108,240,164.9
3108,250,167.7
3108,260,170.1
3108,270,172.2
3108,280,174.1
3108,290,175.4
2368,99,0
2368,100,82.4
2368,110,93
2368,120,102.4
2368,130,110.4
2368,140,117.5
2368,150,124.5
2368,160,131.2
2368,170,137.2
2368,180,142.4
2368,190,147
2368,200,151.2
2368,210,155.1
2368,220,158.7
2368,230,161.9
2368,240,164.9
2368,250,167.7
2368,260,170.1
2368,270,172.2
2368,280,174.1
2368,290,175.4
919,99,0
919,100,82.4
919,110,93
919,120,102.4
919,130,110.4
919,140,117.5
919,150,124.5
919,160,131.2
919,170,137.2
919,180,142.4
919,190,147
919,200,151.2
919,210,155.1
919,220,158.7
919,230,161.9
919,240,164.9
919,250,167.7
919,260,170.1
919,270,172.2
919,280,174.1
919,290,175.4
3041,99,0
3041,100,82.4
3041,110,93
3041,120,102.4
3041,130,110.4
3041,140,117.5
3041,150,124.5
3041,160,131.2
3041,170,137.2
3041,180,142.4
3041,190,147
3041,200,151.2
3041,210,155.1
3041,220,158.7
3041,230,161.9
3041,240,164.9
3041,250,167.7
3041,260,170.1
3041,270,172.2
3041,280,174.1
3041,290,175.4
3530,99,0
3530,100,82.4
3530,110,93
3530,120,102.4
3530,130,110.4
3530,140,117.5
3530,150,124.5
3530,160,131.2
3530,170,137.2
3530,180,142.4
3530,190,147
3530,200,151.2
3530,210,155.1
3530,220,158.7
3530,230,161.9
3530,240,164.9
3530,250,167.7
3530,260,170.1
3530,270,172.2
3530,280,174.1
3530,290,175.4
585,99,0
585,100,82.4
585,110,93
585,120,102.4
585,130,110.4
585,140,117.5
585,150,124.5
585,160,131.2
585,170,137.2
585,180,142.4
585,190,147
585,200,151.2
585,210,155.1
585,220,158.7
585,230,161.9
585,240,164.9
585,250,167.7
585,260,170.1
585,270,172.2
585,280,174.1
585,290,175.4
361,99,0
361,100,82.4
361,110,93
361,120,102.4
361,130,110.4
361,140,117.5
361,150,124.5
361,160,131.2
361,170,137.2
361,180,142.4
361,190,147
361,200,151.2
361,210,155.1
361,220,158.7
361,230,161.9
361,240,164.9
361,250,167.7
361,260,170.1
361,270,172.2
361,280,174.1
361,290,175.4
3522,99,0
3522,100,81.3
3522,110,92.1
3522,120,101.6
3522,130,109.7
3522,140,116.9
3522,150,123.9
3522,160,130.6
3522,170,136.7
3522,180,142
3522,190,146.6
3522,200,150.8
3522,210,154.7
3522,220,158.3
3522,230,161.6
3522,240,164.7
3522,250,167.4
3522,260,169.8
3522,270,172
3522,280,174
3522,290,175.4
3100,99,0
3100,100,81.3
3100,110,92.1
3100,120,101.6
3100,130,109.7
3100,140,116.9
3100,150,123.9
3100,160,130.6
3100,170,136.7
3100,180,142
3100,190,146.6
3100,200,150.8
3100,210,154.7
3100,220,158.3
3100,230,161.6
3100,240,164.7
3100,250,167.4
3100,260,169.8
3100,270,172
3100,280,174
3100,290,175.4
2360,99,0
2360,100,81.3
2360,110,92.1
2360,120,101.6
2360,130,109.7
2360,140,116.9
2360,150,123.9
2360,160,130.6
2360,170,136.7
2360,180,142
2360,190,146.6
2360,200,150.8
2360,210,154.7
2360,220,158.3
2360,230,161.6
2360,240,164.7
2360,250,167.4
2360,260,169.8
2360,270,172
2360,280,174
2360,290,175.4
2299,99,0
2299,100,81.3
2299,110,92.1
2299,120,101.6
2299,130,109.7
2299,140,116.9
2299,150,123.9
2299,160,130.6
2299,170,136.7
2299,180,142
2299,190,146.6
2299,200,150.8
2299,210,154.7
2299,220,158.3
2299,230,161.6
2299,240,164.7
2299,250,167.4
2299,260,169.8
2299,270,172
2299,280,174
2299,290,175.4
3636,99,0
3636,100,81.3
3636,110,92.1
3636,120,101.6
3636,130,109.7
3636,140,116.9
3636,150,123.9
3636,160,130.6
3636,170,136.7
3636,180,142
3636,190,146.6
3636,200,150.8
3636,210,154.7
3636,220,158.3
3636,230,161.6
3636,240,164.7
3636,250,167.4
3636,260,169.8
3636,270,172
3636,280,174
3636,290,175.4
1322,99,0
1322,100,81.3
1322,110,92.1
1322,120,101.6
1322,130,109.7
1322,140,116.9
1322,150,123.9
1322,160,130.6
1322,170,136.7
1322,180,142
1322,190,146.6
1322,200,150.8
1322,210,154.7
1322,220,158.3
1322,230,161.6
1322,240,164.7
1322,250,167.4
1322,260,169.8
1322,270,172
1322,280,174
1322,290,175.4
1867,99,0
1867,100,81.3
1867,110,92.1
1867,120,101.6
1867,130,109.7
1867,140,116.9
1867,150,123.9
1867,160,130.6
1867,170,136.7
1867,180,142
1867,190,146.6
1867,200,150.8
1867,210,154.7
1867,220,158.3
1867,230,161.6
1867,240,164.7
1867,250,167.4
1867,260,169.8
1867,270,172
1867,280,174
1867,290,175.4
1369,99,0
1369,100,81.3
1369,110,92.1
1369,120,101.6
1369,130,109.7
1369,140,116.9
1369,150,123.9
1369,160,130.6
1369,170,136.7
1369,180,142
1369,190,146.6
1369,200,150.8
1369,210,154.7
1369,220,158.3
1369,230,161.6
1369,240,164.7
1369,250,167.4
1369,260,169.8
1369,270,172
1369,280,174
1369,290,175.4
2705,99,0
2705,100,81.3
2705,110,92.1
2705,120,101.6
2705,130,109.7
2705,140,116.9
2705,150,123.9
2705,160,130.6
2705,170,136.7
2705,180,142
2705,190,146.6
2705,200,150.8
2705,210,154.7
2705,220,158.3
2705,230,161.6
2705,240,164.7
2705,250,167.4
2705,260,169.8
2705,270,172
2705,280,174
2705,290,175.4
577,99,0
577,100,81.3
577,110,92.1
577,120,101.6
577,130,109.7
577,140,116.9
577,150,123.9
577,160,130.6
577,170,136.7
577,180,142
577,190,146.6
577,200,150.8
577,210,154.7
577,220,158.3
577,230,161.6
577,240,164.7
577,250,167.4
577,260,169.8
577,270,172
577,280,174
577,290,175.4
2573,99,0
2573,100,81.3
2573,110,92.1
2573,120,101.6
2573,130,109.7
2573,140,116.9
2573,150,123.9
2573,160,130.6
2573,170,136.7
2573,180,142
2573,190,146.6
2573,200,150.8
2573,210,154.7
2573,220,158.3
2573,230,161.6
2573,240,164.7
2573,250,167.4
2573,260,169.8
2573,270,172
2573,280,174
2573,290,175.4
352,99,0
352,100,81.3
352,110,92.1
352,120,101.6
352,130,109.7
352,140,116.9
352,150,123.9
352,160,130.6
352,170,136.7
352,180,142
352,190,146.6
352,200,150.8
352,210,154.7
352,220,158.3
352,230,161.6
352,240,164.7
352,250,167.4
352,260,169.8
352,270,172
352,280,174
352,290,175.4
3514,99,0
3514,100,80.2
3514,110,91.1
3514,120,100.8
3514,130,109
3514,140,116.2
3514,150,123.2
3514,160,130
3514,170,136.1
3514,180,141.5
3514,190,146.2
3514,200,150.4
3514,210,154.4
3514,220,158
3514,230,161.3
3514,240,164.4
3514,250,167.2
3514,260,169.6
3514,270,171.8
3514,280,173.8
3514,290,175.4
3092,99,0
3092,100,80.2
3092,110,91.1
3092,120,100.8
3092,130,109
3092,140,116.2
3092,150,123.2
3092,160,130
3092,170,136.1
3092,180,141.5
3092,190,146.2
3092,200,150.4
3092,210,154.4
3092,220,158
3092,230,161.3
3092,240,164.4
3092,250,167.2
3092,260,169.6
3092,270,171.8
3092,280,173.8
3092,290,175.4
2352,99,0
2352,100,80.2
2352,110,91.1
2352,120,100.8
2352,130,109
2352,140,116.2
2352,150,123.2
2352,160,130
2352,170,136.1
2352,180,141.5
2352,190,146.2
2352,200,150.4
2352,210,154.4
2352,220,158
2352,230,161.3
2352,240,164.4
2352,250,167.2
2352,260,169.6
2352,270,171.8
2352,280,173.8
2352,290,175.4
3025,99,0
3025,100,80.2
3025,110,91.1
3025,120,100.8
3025,130,109
3025,140,116.2
3025,150,123.2
3025,160,130
3025,170,136.1
3025,180,141.5
3025,190,146.2
3025,200,150.4
3025,210,154.4
3025,220,158
3025,230,161.3
3025,240,164.4
3025,250,167.2
3025,260,169.6
3025,270,171.8
3025,280,173.8
3025,290,175.4
2291,99,0
2291,100,80.2
2291,110,91.1
2291,120,100.8
2291,130,109
2291,140,116.2
2291,150,123.2
2291,160,130
2291,170,136.1
2291,180,141.5
2291,190,146.2
2291,200,150.4
2291,210,154.4
2291,220,158
2291,230,161.3
2291,240,164.4
