CURVE,X,Y
3071,10,9.6
3071,20,39.9
3071,30,85.6
3071,40,141.3
3071,50,202.6
3071,60,266.1
3071,70,329
3071,80,389.1
3071,90,445
3071,100,495.5
3071,110,540
3071,120,578
3071,130,609.6
3071,140,634.8
3071,150,653.8
3071,160,666.9
3071,170,674.7
3071,180,677.4
3071,190,675.8
3071,210,665.6
3071,220,664.1
3071,230,660.3
3071,240,656.4
3071,250,652.6
3071,260,648.7
3071,270,644.9
3071,280,641
3071,290,637.2
3071,299,633.7
2941,0,0
2941,1,0
2941,10,9.6
2941,20,39.9
2941,30,85.6
2941,40,141.3
2941,50,202.6
2941,60,266.1
2941,70,329
2941,80,389.1
2941,90,445
2941,100,495.5
2941,110,540
2941,120,578
2941,130,609.6
2941,140,634.8
2941,150,653.8
2941,160,666.9
2941,170,674.7
2941,180,677.4
2941,190,675.8
2941,210,665.6
2941,220,664.1
2941,230,660.3
2941,240,656.4
2941,250,652.6
2941,260,648.7
2941,270,644.9
2941,280,641
2941,290,637.2
2941,299,633.7
2293,0,0
2293,1,0
2293,10,9.6
2293,20,39.9
2293,30,85.6
2293,40,141.3
2293,50,202.6
2293,60,266.1
2293,70,329
2293,80,389.1
2293,90,445
2293,100,495.5
2293,110,540
2293,120,578
2293,130,609.6
2293,140,634.8
2293,150,653.8
2293,160,666.9
2293,170,674.7
2293,180,677.4
2293,190,675.8
2293,210,665.6
2293,220,664.1
2293,230,660.3
2293,240,656.4
2293,250,652.6
2293,260,648.7
2293,270,644.9
2293,280,641
2293,290,637.2
2293,299,633.7
659,0,0
659,1,0
659,10,9.6
659,20,39.9
659,30,85.6
659,40,141.3
659,50,202.6
659,60,266.1
659,70,329
659,80,389.1
659,90,445
659,100,495.5
659,110,540
659,120,578
659,130,609.6
659,140,634.8
659,150,653.8
659,160,666.9
659,170,674.7
659,180,677.4
659,190,675.8
659,210,665.6
659,220,664.1
659,230,660.3
659,240,656.4
659,250,652.6
659,260,648.7
659,270,644.9
659,280,641
659,290,637.2
659,299,633.7
1475,0,0
1475,1,0
1475,10,9.6
1475,20,39.9
1475,30,85.6
1475,40,141.3
1475,50,202.6
1475,60,266.1
1475,70,329
1475,80,389.1
1475,90,445
1475,100,495.5
1475,110,540
1475,120,578
1475,130,609.6
1475,140,634.8
1475,150,653.8
1475,160,666.9
1475,170,674.7
1475,180,677.4
1475,190,675.8
1475,210,665.6
1475,220,664.1
1475,230,660.3
1475,240,656.4
1475,250,652.6
1475,260,648.7
1475,270,644.9
1475,280,641
1475,290,637.2
1475,299,633.7
341,0,0
341,1,0
341,10,9.6
341,20,39.9
341,30,85.6
341,40,141.3
341,50,202.6
341,60,266.1
341,70,329
341,80,389.1
341,90,445
341,100,495.5
341,110,540
341,120,578
341,130,609.6
341,140,634.8
341,150,653.8
341,160,666.9
341,170,674.7
341,180,677.4
341,190,675.8
341,210,665.6
341,220,664.1
341,230,660.3
341,240,656.4
341,250,652.6
341,260,648.7
341,270,644.9
341,280,641
341,290,637.2
341,299,633.7
2504,0,0
2504,1,0
2504,10,4.9
2504,20,21.2
2504,30,46.7
2504,40,78.5
2504,50,113.7
2504,60,150.4
2504,70,186.7
2504,80,221.2
2504,90,253
2504,100,281.4
2504,110,305.9
2504,120,326.4
2504,130,342.9
2504,140,355.4
2504,150,364.2
2504,160,369.4
2504,170,371.5
2504,180,370.6
2504,190,367.2
2504,200,363.2
2504,210,361.7
2504,220,364.8
2504,290,359.2
2504,299,358.4
573,0,0
573,1,0
573,10,4.9
573,20,21.2
573,30,46.7
573,40,78.5
573,50,113.7
573,60,150.4
573,70,186.7
573,80,221.2
573,90,253
573,100,281.4
573,110,305.9
573,120,326.4
573,130,342.9
573,140,355.4
573,150,364.2
573,160,369.4
573,170,371.5
573,180,370.6
573,190,367.2
573,200,363.2
573,210,361.7
573,220,364.8
573,290,359.2
573,299,358.4
2921,0,0
2921,1,0
2921,10,4.9
2921,20,21.2
2921,30,46.7
2921,40,78.5
2921,50,113.7
2921,60,150.4
2921,70,186.7
2921,80,221.2
2921,90,253
2921,100,281.4
2921,110,305.9
2921,120,326.4
2921,130,342.9
2921,140,355.4
2921,150,364.2
2921,160,369.4
2921,170,371.5
2921,180,370.6
2921,190,367.2
2921,200,363.2
2921,210,361.7
2921,220,364.8
2921,290,359.2
2921,299,358.4
1979,0,0
1979,1,0
1979,10,4.9
1979,20,21.2
1979,30,46.7
1979,40,78.5
1979,50,113.7
1979,60,150.4
1979,70,186.7
1979,80,221.2
1979,90,253
1979,100,281.4
1979,110,305.9
1979,120,326.4
1979,130,342.9
1979,140,355.4
1979,150,364.2
1979,160,369.4
1979,170,371.5
1979,180,370.6
1979,190,367.2
1979,200,363.2
1979,210,361.7
1979,220,364.8
1979,290,359.2
1979,299,358.4
43,0,0
43,1,0
43,10,4.9
43,20,21.2
43,30,46.7
43,40,78.5
43,50,113.7
43,60,150.4
43,70,186.7
43,80,221.2
43,90,253
43,100,281.4
43,110,305.9
43,120,326.4
43,130,342.9
43,140,355.4
43,150,364.2
43,160,369.4
43,170,371.5
43,180,370.6
43,190,367.2
43,200,363.2
43,210,361.7
43,220,364.8
43,290,359.2
43,299,358.4
2503,0,0
2503,1,0
2503,10,11.7
2503,20,50.8
2503,30,112.2
2503,40,188.2
2503,50,273.1
2503,60,361
2503,70,448.2
2503,80,531.1
2503,90,607.2
2503,100,675.3
2503,110,734.2
2503,120,783.4
2503,130,823
2503,140,853
2503,150,874
2503,160,886.6
2503,170,891.5
2503,180,889.5
2503,190,881.3
2503,200,871.6
2503,210,868.3
2503,220,875.5
2503,240,871.7
2503,250,869.7
2503,260,867.8
2503,270,865.8
2503,299,860.3
3344,0,0
3344,1,0
3344,10,11.7
3344,20,50.8
3344,30,112.2
3344,40,188.2
3344,50,273.1
3344,60,361
3344,70,448.2
3344,80,531.1
3344,90,607.2
3344,100,675.3
3344,110,734.2
3344,120,783.4
3344,130,823
3344,140,853
3344,150,874
3344,160,886.6
3344,170,891.5
3344,180,889.5
3344,190,881.3
3344,200,871.6
3344,210,868.3
3344,220,875.5
3344,240,871.7
3344,250,869.7
3344,260,867.8
3344,270,865.8
3344,299,860.3
1978,0,0
1978,1,0
1978,10,11.7
1978,20,50.8
1978,30,112.2
1978,40,188.2
1978,50,273.1
1978,60,361
1978,70,448.2
1978,80,531.1
1978,90,607.2
1978,100,675.3
1978,110,734.2
1978,120,783.4
1978,130,823
1978,140,853
1978,150,874
1978,160,886.6
1978,170,891.5
1978,180,889.5
1978,190,881.3
1978,200,871.6
1978,210,868.3
1978,220,875.5
1978,240,871.7
1978,250,869.7
1978,260,867.8
1978,270,865.8
1978,299,860.3
3476,0,0
3476,1,0
3476,10,12.2
3476,20,52.8
3476,30,115.8
3476,40,194
3476,50,280.9
3476,60,371.4
3476,70,461.5
3476,80,547.5
3476,90,627.4
3476,100,699.3
3476,110,762.2
3476,120,815.7
3476,130,859.3
3476,140,893.6
3476,150,918.6
3476,160,935
3476,170,943.5
3476,180,944.8
3476,190,939.6
3476,200,930.4
3476,210,923
3476,220,922.3
3476,240,910.9
3476,260,899.3
3476,290,882.2
3476,299,876.9
2151,0,0
2151,1,0
2151,10,12.3
2151,20,47.9
2151,30,96.1
2151,40,148.1
2151,50,198.6
2151,60,244.5
2151,70,283.3
2151,80,314.5
2151,90,337.6
2151,100,353.1
2151,110,361.5
2151,120,363.6
2151,130,360.4
2151,140,352.8
2151,150,341.7
2151,160,327.8
2151,170,311.9
2151,180,294.5
2151,190,276.3
2151,200,262.7
2151,210,258.7
2151,220,264.5
2151,260,248.9
2151,270,244.9
2151,280,241
2151,290,237
2151,299,233.5
3184,0,0
3184,1,0
3184,10,12.2
3184,20,52.8
3184,30,115.8
3184,40,194
3184,50,280.9
3184,60,371.4
3184,70,461.5
3184,80,547.5
3184,90,627.4
3184,100,699.3
3184,110,762.2
3184,120,815.7
3184,130,859.3
3184,140,893.6
3184,150,918.6
3184,160,935
3184,170,943.5
3184,180,944.8
3184,190,939.6
3184,200,930.4
3184,210,923
3184,220,922.3
3184,240,910.9
3184,260,899.3
3184,290,882.2
3184,299,876.9
1782,0,0
1782,1,0
1782,10,12.2
1782,20,52.8
1782,30,115.8
1782,40,194
1782,50,280.9
1782,60,371.4
1782,70,461.5
1782,80,547.5
1782,90,627.4
1782,100,699.3
1782,110,762.2
1782,120,815.7
1782,130,859.3
1782,140,893.6
1782,150,918.6
1782,160,935
1782,170,943.5
1782,180,944.8
1782,190,939.6
1782,200,930.4
1782,210,923
1782,220,922.3
1782,240,910.9
1782,260,899.3
1782,290,882.2
1782,299,876.9
1663,0,0
1663,1,0
1663,10,12.2
1663,20,52.8
1663,30,115.8
1663,40,194
1663,50,280.9
1663,60,371.4
1663,70,461.5
1663,80,547.5
1663,90,627.4
1663,100,699.3
1663,110,762.2
1663,120,815.7
1663,130,859.3
1663,140,893.6
1663,150,918.6
1663,160,935
1663,170,943.5
1663,180,944.8
1663,190,939.6
1663,200,930.4
1663,210,923
1663,220,922.3
1663,240,910.9
1663,260,899.3
1663,290,882.2
1663,299,876.9
3193,0,0
3193,1,0
3193,10,12.2
3193,20,52.8
3193,30,115.8
3193,40,194
3193,50,280.9
3193,60,371.4
3193,70,461.5
3193,80,547.5
3193,90,627.4
3193,100,699.3
3193,110,762.2
3193,120,815.7
3193,130,859.3
3193,140,893.6
3193,150,918.6
3193,160,935
3193,170,943.5
3193,180,944.8
3193,190,939.6
3193,200,930.4
3193,210,923
3193,220,922.3
3193,240,910.9
3193,260,899.3
3193,290,882.2
3193,299,876.9
3113,0,0
3113,1,0
3113,10,12.2
3113,20,52.8
3113,30,115.8
3113,40,194
3113,50,280.9
3113,60,371.4
3113,70,461.5
3113,80,547.5
3113,90,627.4
3113,100,699.3
3113,110,762.2
3113,120,815.7
3113,130,859.3
3113,140,893.6
3113,150,918.6
3113,160,935
3113,170,943.5
3113,180,944.8
3113,190,939.6
3113,200,930.4
3113,210,923
3113,220,922.3
3113,240,910.9
3113,260,899.3
3113,290,882.2
3113,299,876.9
2669,0,0
2669,1,0
2669,10,12.2
2669,20,52.8
2669,30,115.8
2669,40,194
2669,50,280.9
2669,60,371.4
2669,70,461.5
2669,80,547.5
2669,90,627.4
2669,100,699.3
2669,110,762.2
2669,120,815.7
2669,130,859.3
2669,140,893.6
2669,150,918.6
2669,160,935
2669,170,943.5
2669,180,944.8
2669,190,939.6
2669,200,930.4
2669,210,923
2669,220,922.3
2669,240,910.9
2669,260,899.3
2669,290,882.2
2669,299,876.9
2535,0,0
2535,1,0
2535,10,12.2
2535,20,52.8
2535,30,115.8
2535,40,194
2535,50,280.9
2535,60,371.4
2535,70,461.5
2535,80,547.5
2535,90,627.4
2535,100,699.3
2535,110,762.2
2535,120,815.7
2535,130,859.3
2535,140,893.6
2535,150,918.6
2535,160,935
2535,170,943.5
2535,180,944.8
2535,190,939.6
2535,200,930.4
2535,210,923
2535,220,922.3
2535,240,910.9
2535,260,899.3
2535,290,882.2
2535,299,876.9
1451,0,0
1451,1,0
1451,10,12.2
1451,20,52.8
1451,30,115.8
1451,40,194
1451,50,280.9
1451,60,371.4
1451,70,461.5
1451,80,547.5
1451,90,627.4
1451,100,699.3
1451,110,762.2
1451,120,815.7
1451,130,859.3
1451,140,893.6
1451,150,918.6
1451,160,935
1451,170,943.5
1451,180,944.8
1451,190,939.6
1451,200,930.4
1451,210,923
1451,220,922.3
1451,240,910.9
1451,260,899.3
1451,290,882.2
1451,299,876.9
2074,0,0
2074,1,0
2074,10,12.2
2074,20,52.8
2074,30,115.8
2074,40,194
2074,50,280.9
2074,60,371.4
2074,70,461.5
2074,80,547.5
2074,90,627.4
2074,100,699.3
2074,110,762.2
2074,120,815.7
2074,130,859.3
2074,140,893.6
2074,150,918.6
2074,160,935
2074,170,943.5
2074,180,944.8
2074,190,939.6
2074,200,930.4
2074,210,923
2074,220,922.3
2074,240,910.9
2074,260,899.3
2074,290,882.2
2074,299,876.9
3082,0,0
3082,1,0
3082,10,12.2
3082,20,52.8
3082,30,115.8
3082,40,194
3082,50,280.9
3082,60,371.4
3082,70,461.5
3082,80,547.5
3082,90,627.4
3082,100,699.3
3082,110,762.2
3082,120,815.7
3082,130,859.3
3082,140,893.6
3082,150,918.6
3082,160,935
3082,170,943.5
3082,180,944.8
3082,190,939.6
3082,200,930.4
3082,210,923
3082,220,922.3
3082,240,910.9
3082,260,899.3
3082,290,882.2
3082,299,876.9
1411,0,0
1411,1,0
1411,10,12.2
1411,20,52.8
1411,30,115.8
1411,40,194
1411,50,280.9
1411,60,371.4
1411,70,461.5
1411,80,547.5
1411,90,627.4
1411,100,699.3
1411,110,762.2
1411,120,815.7
1411,130,859.3
1411,140,893.6
1411,150,918.6
1411,160,935
1411,170,943.5
1411,180,944.8
1411,190,939.6
1411,200,930.4
1411,210,923
1411,220,922.3
1411,240,910.9
1411,260,899.3
1411,290,882.2
1411,299,876.9
986,0,0
986,1,0
986,10,12.2
986,20,52.8
986,30,115.8
986,40,194
986,50,280.9
986,60,371.4
986,70,461.5
986,80,547.5
986,90,627.4
986,100,699.3
986,110,762.2
986,120,815.7
986,130,859.3
986,140,893.6
986,150,918.6
986,160,935
986,170,943.5
986,180,944.8
986,190,939.6
986,200,930.4
986,210,923
986,220,922.3
986,240,910.9
986,260,899.3
986,290,882.2
986,299,876.9
1806,0,0
1806,1,0
1806,10,12.2
1806,20,52.8
1806,30,115.8
1806,40,194
1806,50,280.9
1806,60,371.4
1806,70,461.5
1806,80,547.5
1806,90,627.4
1806,100,699.3
1806,110,762.2
1806,120,815.7
1806,130,859.3
1806,140,893.6
1806,150,918.6
1806,160,935
1806,170,943.5
1806,180,944.8
1806,190,939.6
1806,200,930.4
1806,210,923
1806,220,922.3
1806,240,910.9
1806,260,899.3
1806,290,882.2
1806,299,876.9
776,0,0
776,1,0
776,10,12.2
776,20,52.8
776,30,115.8
776,40,194
776,50,280.9
776,60,371.4
776,70,461.5
776,80,547.5
776,90,627.4
776,100,699.3
776,110,762.2
776,120,815.7
776,130,859.3
776,140,893.6
776,150,918.6
776,160,935
776,170,943.5
776,180,944.8
776,190,939.6
776,200,930.4
776,210,923
776,220,922.3
776,240,910.9
776,260,899.3
776,290,882.2
776,299,876.9
1619,0,0
1619,1,0
1619,10,12.2
1619,20,52.8
1619,30,115.8
1619,40,194
1619,50,280.9
1619,60,371.4
1619,70,461.5
1619,80,547.5
1619,90,627.4
1619,100,699.3
1619,110,762.2
1619,120,815.7
1619,130,859.3
1619,140,893.6
1619,150,918.6
1619,160,935
1619,170,943.5
1619,180,944.8
1619,190,939.6
1619,200,930.4
1619,210,923
1619,220,922.3
1619,240,910.9
1619,260,899.3
1619,290,882.2
1619,299,876.9
671,0,0
671,1,0
671,10,12.2
671,20,52.8
671,30,115.8
671,40,194
671,50,280.9
671,60,371.4
671,70,461.5
671,80,547.5
671,90,627.4
671,100,699.3
671,110,762.2
671,120,815.7
671,130,859.3
671,140,893.6
671,150,918.6
671,160,935
671,170,943.5
671,180,944.8
671,190,939.6
671,200,930.4
671,210,923
671,220,922.3
671,240,910.9
671,260,899.3
671,290,882.2
671,299,876.9
2382,0,0
2382,1,0
2382,10,12.2
2382,20,52.8
2382,30,115.8
2382,40,194
2382,50,280.9
2382,60,371.4
2382,70,461.5
2382,80,547.5
2382,90,627.4
2382,100,699.3
2382,110,762.2
2382,120,815.7
2382,130,859.3
2382,140,893.6
2382,150,918.6
2382,160,935
2382,170,943.5
2382,180,944.8
2382,190,939.6
2382,200,930.4
2382,210,923
2382,220,922.3
2382,240,910.9
2382,260,899.3
2382,290,882.2
2382,299,876.9
2202,0,0
2202,1,0
2202,10,12.2
2202,20,52.8
2202,30,115.8
2202,40,194
2202,50,280.9
2202,60,371.4
2202,70,461.5
2202,80,547.5
2202,90,627.4
2202,100,699.3
2202,110,762.2
2202,120,815.7
2202,130,859.3
2202,140,893.6
2202,150,918.6
2202,160,935
2202,170,943.5
2202,180,944.8
2202,190,939.6
2202,200,930.4
2202,210,923
2202,220,922.3
2202,240,910.9
2202,260,899.3
2202,290,882.2
2202,299,876.9
134,0,0
134,1,0
134,10,12.2
134,20,52.8
134,30,115.8
134,40,194
134,50,280.9
134,60,371.4
134,70,461.5
134,80,547.5
134,90,627.4
134,100,699.3
134,110,762.2
134,120,815.7
134,130,859.3
134,140,893.6
134,150,918.6
134,160,935
134,170,943.5
134,180,944.8
134,190,939.6
134,200,930.4
134,210,923
134,220,922.3
134,240,910.9
134,260,899.3
134,290,882.2
134,299,876.9
1576,0,0
1576,1,0
1576,10,11.7
1576,20,50.1
1576,30,109.7
1576,40,183.5
1576,50,265.3
1576,60,350.5
1576,70,435.1
1576,80,516
1576,90,590.9
1576,100,658.3
1576,110,717.3
1576,120,767.2
1576,130,808.2
1576,140,840.2
1576,150,863.5
1576,160,878.8
1576,170,886.7
1576,180,887.7
1576,190,882.7
1576,200,875
1576,210,871.2
1576,220,875.9
1576,230,873.7
1576,250,869.1
1576,260,866.9
1576,280,862.3
1576,290,860.1
1576,299,858
2641,0,0
2641,1,0
2641,10,11.7
2641,20,50.8
2641,30,112.2
2641,40,188.2
2641,50,273.1
2641,60,361
2641,70,448.2
2641,80,531.1
2641,90,607.2
2641,100,675.3
2641,110,734.2
2641,120,783.4
2641,130,823
2641,140,853
2641,150,874
2641,160,886.6
2641,170,891.5
2641,180,889.5
2641,190,881.3
2641,200,871.6
2641,210,868.3
2641,220,875.5
2641,240,871.7
2641,250,869.7
2641,260,867.8
2641,270,865.8
2641,299,860.3
2920,0,0
2920,1,0
2920,10,11.7
2920,20,50.8
2920,30,112.2
2920,40,188.2
2920,50,273.1
2920,60,361
2920,70,448.2
2920,80,531.1
2920,90,607.2
2920,100,675.3
2920,110,734.2
2920,120,783.4
2920,130,823
2920,140,853
2920,150,874
2920,160,886.6
2920,170,891.5
2920,180,889.5
2920,190,881.3
2920,200,871.6
2920,210,868.3
2920,220,875.5
2920,240,871.7
2920,250,869.7
2920,260,867.8
2920,270,865.8
2920,299,860.3
572,0,0
572,1,0
572,10,11.7
572,20,50.8
572,30,112.2
572,40,188.2
572,50,273.1
572,60,361
572,70,448.2
572,80,531.1
572,90,607.2
572,100,675.3
572,110,734.2
572,120,783.4
572,130,823
572,140,853
572,150,874
572,160,886.6
572,170,891.5
572,180,889.5
572,190,881.3
572,200,871.6
572,210,868.3
572,220,875.5
572,240,871.7
572,250,869.7
572,260,867.8
572,270,865.8
572,299,860.3
42,0,0
42,1,0
42,10,11.7
42,20,50.8
42,30,112.2
42,40,188.2
42,50,273.1
42,60,361
42,70,448.2
42,80,531.1
42,90,607.2
42,100,675.3
42,110,734.2
42,120,783.4
42,130,823
42,140,853
42,150,874
42,160,886.6
42,170,891.5
42,180,889.5
42,190,881.3
42,200,871.6
42,210,868.3
42,220,875.5
42,240,871.7
42,250,869.7
42,260,867.8
42,270,865.8
42,299,860.3
2429,0,0
2429,1,0
2429,10,3.5
2429,20,13.7
2429,30,27.5
2429,40,42.3
2429,50,56.8
2429,60,69.8
2429,70,81
2429,80,89.9
2429,90,96.5
2429,100,100.9
2429,110,103.3
2429,120,103.9
2429,130,103
2429,140,100.8
2429,150,97.6
2429,160,93.6
2429,170,89.1
2429,180,84.2
2429,190,79
2429,200,75
2429,210,73.9
2429,220,75.6
2429,230,74.5
2429,240,73.3
2429,270,70
2429,280,68.8
2429,290,67.7
2429,299,66.7
1103,0,0
1103,1,0
1103,10,3.5
1103,20,13.7
1103,30,27.5
1103,40,42.3
1103,50,56.8
1103,60,69.8
1103,70,81
1103,80,89.9
1103,90,96.5
1103,100,100.9
1103,110,103.3
1103,120,103.9
1103,130,103
1103,140,100.8
1103,150,97.6
1103,160,93.6
1103,170,89.1
1103,180,84.2
1103,190,79
1103,200,75
1103,210,73.9
1103,220,75.6
1103,230,74.5
1103,240,73.3
1103,270,70
1103,280,68.8
1103,290,67.7
1103,299,66.7
1309,0,0
1309,1,0
1309,10,3.5
1309,20,13.7
1309,30,27.5
1309,40,42.3
1309,50,56.8
1309,60,69.8
1309,70,81
1309,80,89.9
1309,90,96.5
1309,100,100.9
1309,110,103.3
1309,120,103.9
1309,130,103
1309,140,100.8
1309,150,97.6
1309,160,93.6
1309,170,89.1
1309,180,84.2
1309,190,79
1309,200,75
1309,210,73.9
1309,220,75.6
1309,230,74.5
1309,240,73.3
1309,270,70
1309,280,68.8
1309,290,67.7
1309,299,66.7
185,0,0
185,1,0
185,10,3.5
185,20,13.7
185,30,27.5
185,40,42.3
185,50,56.8
185,60,69.8
185,70,81
185,80,89.9
185,90,96.5
185,100,100.9
185,110,103.3
185,120,103.9
185,130,103
185,140,100.8
185,150,97.6
185,160,93.6
185,170,89.1
185,180,84.2
185,190,79
185,200,75
185,210,73.9
185,220,75.6
185,230,74.5
185,240,73.3
185,270,70
185,280,68.8
185,290,67.7
185,299,66.7
3474,0,0
3474,1,0
3474,10,3.5
3474,20,15.1
3474,30,33.1
3474,40,55.4
3474,50,80.2
3474,60,106.1
3474,70,131.8
3474,80,156.5
3474,90,179.3
3474,100,199.8
3474,110,217.8
3474,120,233
3474,130,245.5
3474,140,255.3
3474,150,262.4
3474,160,267.1
3474,170,269.6
3474,180,269.9
3474,190,268.4
3474,200,265.8
3474,210,263.7
3474,220,263.5
3474,230,261.9
3474,240,260.2
3474,260,257
3474,270,255.3
3474,280,253.7
3474,290,252
3474,299,250.6
3405,0,0
3405,1,0
3405,10,3.5
3405,20,15.1
3405,30,33.1
3405,40,55.4
3405,50,80.2
3405,60,106.1
3405,70,131.8
3405,80,156.5
3405,90,179.3
3405,100,199.8
3405,110,217.8
3405,120,233
3405,130,245.5
3405,140,255.3
3405,150,262.4
3405,160,267.1
3405,170,269.6
3405,180,269.9
3405,190,268.4
3405,200,265.8
3405,210,263.7
3405,220,263.5
3405,230,261.9
3405,240,260.2
3405,260,257
3405,270,255.3
3405,280,253.7
3405,290,252
3405,299,250.6
3249,0,0
3249,1,0
3249,10,3.5
3249,20,15.1
3249,30,33.1
3249,40,55.4
3249,50,80.2
3249,60,106.1
3249,70,131.8
3249,80,156.5
3249,90,179.3
3249,100,199.8
3249,110,217.8
3249,120,233
3249,130,245.5
3249,140,255.3
3249,150,262.4
3249,160,267.1
3249,170,269.6
3249,180,269.9
3249,190,268.4
3249,200,265.8
3249,210,263.7
3249,220,263.5
3249,230,261.9
3249,240,260.2
3249,260,257
3249,270,255.3
3249,280,253.7
3249,290,252
3249,299,250.6
3000,0,0
3000,1,0
3000,10,3.5
3000,20,15.3
3000,30,33.8
3000,40,56.7
3000,50,82.4
3000,60,109.3
3000,70,136.1
3000,80,161.8
3000,90,185.8
3000,100,207.5
3000,110,226.6
3000,120,242.9
3000,130,256.4
3000,140,267
3000,150,275
3000,160,280.4
3000,170,283.4
3000,180,284.2
3000,190,283.1
3000,200,280.6
3000,210,278.4
3000,220,277.9
3000,240,274.5
3000,250,272.7
3000,280,267.6
3000,290,265.8
3000,299,264.3
1804,0,0
1804,1,0
1804,10,3.5
1804,20,15.1
1804,30,33.1
1804,40,55.4
1804,50,80.2
1804,60,106.1
1804,70,131.8
1804,80,156.5
1804,90,179.3
1804,100,199.8
1804,110,217.8
1804,120,233
1804,130,245.5
1804,140,255.3
1804,150,262.4
1804,160,267.1
1804,170,269.6
1804,180,269.9
1804,190,268.4
1804,200,265.8
1804,210,263.7
1804,220,263.5
1804,230,261.9
1804,240,260.2
1804,260,257
1804,270,255.3
1804,280,253.7
1804,290,252
1804,299,250.6
1449,0,0
1449,1,0
1449,10,3.5
1449,20,15.1
1449,30,33.1
1449,40,55.4
1449,50,80.2
1449,60,106.1
1449,70,131.8
1449,80,156.5
1449,90,179.3
1449,100,199.8
1449,110,217.8
1449,120,233
1449,130,245.5
1449,140,255.3
1449,150,262.4
1449,160,267.1
1449,170,269.6
1449,180,269.9
1449,190,268.4
1449,200,265.8
1449,210,263.7
1449,220,263.5
1449,230,261.9
1449,240,260.2
1449,260,257
1449,270,255.3
1449,280,253.7
1449,290,252
1449,299,250.6
3111,0,0
3111,1,0
3111,10,3.5
3111,20,15.1
3111,30,33.1
3111,40,55.4
3111,50,80.2
3111,60,106.1
3111,70,131.8
3111,80,156.5
3111,90,179.3
3111,100,199.8
3111,110,217.8
3111,120,233
3111,130,245.5
3111,140,255.3
3111,150,262.4
3111,160,267.1
3111,170,269.6
3111,180,269.9
3111,190,268.4
3111,200,265.8
3111,210,263.7
3111,220,263.5
3111,230,261.9
3111,240,260.2
3111,260,257
3111,270,255.3
3111,280,253.7
3111,290,252
3111,299,250.6
984,0,0
984,1,0
984,10,3.5
984,20,15.1
984,30,33.1
984,40,55.4
984,50,80.2
984,60,106.1
984,70,131.8
984,80,156.5
984,90,179.3
984,100,199.8
984,110,217.8
984,120,233
984,130,245.5
984,140,255.3
984,150,262.4
984,160,267.1
984,170,269.6
984,180,269.9
984,190,268.4
984,200,265.8
984,210,263.7
984,220,263.5
984,230,261.9
984,240,260.2
984,260,257
984,270,255.3
984,280,253.7
984,290,252
984,299,250.6
2072,0,0
2072,1,0
2072,10,3.5
2072,20,15.1
2072,30,33.1
2072,40,55.4
2072,50,80.2
2072,60,106.1
2072,70,131.8
2072,80,156.5
2072,90,179.3
2072,100,199.8
2072,110,217.8
2072,120,233
2072,130,245.5
2072,140,255.3
2072,150,262.4
2072,160,267.1
2072,170,269.6
2072,180,269.9
2072,190,268.4
2072,200,265.8
2072,210,263.7
2072,220,263.5
2072,230,261.9
2072,240,260.2
2072,260,257
2072,270,255.3
2072,280,253.7
2072,290,252
2072,299,250.6
1859,0,0
1859,1,0
1859,10,3.5
1859,20,15.1
1859,30,33.1
1859,40,55.4
1859,50,80.2
1859,60,106.1
1859,70,131.8
1859,80,156.5
1859,90,179.3
1859,100,199.8
1859,110,217.8
1859,120,233
1859,130,245.5
1859,140,255.3
1859,150,262.4
1859,160,267.1
1859,170,269.6
1859,180,269.9
1859,190,268.4
1859,200,265.8
1859,210,263.7
1859,220,263.5
1859,230,261.9
1859,240,260.2
1859,260,257
1859,270,255.3
1859,280,253.7
1859,290,252
1859,299,250.6
2224,0,0
2224,1,0
2224,10,3.5
2224,20,15.1
2224,30,33.1
2224,40,55.4
2224,50,80.2
2224,60,106.1
2224,70,131.8
2224,80,156.5
2224,90,179.3
2224,100,199.8
2224,110,217.8
2224,120,233
2224,130,245.5
2224,140,255.3
2224,150,262.4
2224,160,267.1
2224,170,269.6
2224,180,269.9
2224,190,268.4
2224,200,265.8
2224,210,263.7
2224,220,263.5
2224,230,261.9
2224,240,260.2
2224,260,257
2224,270,255.3
2224,280,253.7
2224,290,252
2224,299,250.6
2200,0,0
2200,1,0
2200,10,3.5
2200,20,15.1
2200,30,33.1
2200,40,55.4
2200,50,80.2
2200,60,106.1
2200,70,131.8
2200,80,156.5
2200,90,179.3
2200,100,199.8
2200,110,217.8
2200,120,233
2200,130,245.5
2200,140,255.3
2200,150,262.4
2200,160,267.1
2200,170,269.6
2200,180,269.9
2200,190,268.4
2200,200,265.8
2200,210,263.7
2200,220,263.5
2200,230,261.9
2200,240,260.2
2200,260,257
2200,270,255.3
2200,280,253.7
2200,290,252
2200,299,250.6
1409,0,0
1409,1,0
1409,10,3.5
1409,20,15.1
1409,30,33.1
1409,40,55.4
1409,50,80.2
1409,60,106.1
1409,70,131.8
1409,80,156.5
1409,90,179.3
1409,100,199.8
1409,110,217.8
1409,120,233
1409,130,245.5
1409,140,255.3
1409,150,262.4
1409,160,267.1
1409,170,269.6
1409,180,269.9
1409,190,268.4
1409,200,265.8
1409,210,263.7
1409,220,263.5
1409,230,261.9
1409,240,260.2
1409,260,257
1409,270,255.3
1409,280,253.7
1409,290,252
1409,299,250.6
609,0,0
609,1,0
